ID,OBJID,RELATIVE_FRAME,LANE_ID,ORIENTATION,SOLIDITY,AREA,WIDTH,COMPACTNESS_RATIO,ASPECT_RATIO,ECCENTRICITY,CENTROID_X,CENTROID_Y,YOCC,YCLASS
124,139,19,2,0.98528,0.94137,0.38783,0.65674,0.81385,1.16,0.84514,180.3,209.8,0,2
124,139,20,2,0.96037,0.92635,0.39687,0.68869,0.74466,1.1481,0.81935,179.41,212.84,0,2
124,139,21,2,0.99807,0.93124,0.39293,0.70319,0.78132,1.1071,0.81883,178.83,214.48,0,2
124,139,22,2,0.9723,0.92415,0.40991,0.69569,0.74509,1.1429,0.79551,178.22,215.63,0,2
124,139,23,2,0.99363,0.85526,0.40625,0.73193,0.58635,1.1333,0.79846,177.95,217.6,0,2
124,139,24,2,0.8975,0.89598,0.4045,0.72013,0.66018,1.1,0.79994,177.11,219.4,0,2
124,139,25,2,0.95305,0.90834,0.41701,0.74566,0.6284,1.0625,0.81644,176.03,222.75,0,2
124,139,26,2,0.93223,0.93681,0.40477,0.7368,0.77174,1.0313,0.80751,175.83,224.13,0,2
125,140,7,2,0.4016,0.87326,0.87151,1.0187,0.66984,1.1364,0.84675,192.77,165.82,0,3
125,140,8,2,0.58981,0.86828,0.86284,1.0526,0.68012,1.087,0.86048,192.99,166.5,0,3
125,140,12,2,0.58289,0.81693,0.83999,1.0348,0.62347,1.1304,0.85228,192.76,167.5,0,3
125,140,14,2,0.69533,0.84317,0.82634,0.9355,0.66256,1.3182,0.79956,191.7,170.94,0,3
125,140,15,2,0.63505,0.82931,0.82922,0.97231,0.5665,1.2609,0.81122,191.56,171.31,0,3
125,140,16,2,0.69844,0.82266,0.83978,1.0086,0.60185,1.2083,0.83256,191.29,171.69,0,3
125,140,17,2,0.78445,0.84866,0.8852,1.0023,0.65466,1.2083,0.80935,191.34,172.09,0,3
125,140,18,2,0.80569,0.81215,0.87035,1.0348,0.61121,1.2,0.8095,191.27,172.66,0,3
125,140,20,2,0.69535,0.86386,0.85323,1.0003,0.67933,1.24,0.79375,190.14,174.89,0,3
125,140,66,2,0.79801,0.86943,0.13893,0.35093,0.74112,2,0.44222,176.85,191.85,0,1
125,140,67,2,0.81681,0.85404,0.13668,0.34681,0.67117,2,0.46249,176.68,192.84,0,1
125,140,68,2,0.81288,0.7847,0.13461,0.37411,0.57908,1.75,0.44264,176.22,193.81,0,1
125,140,69,2,0.80726,0.8811,0.13658,0.33818,0.68596,2,0.46854,175.72,195.01,0,1
125,140,70,2,0.76146,0.81105,0.12805,0.33327,0.61519,2,0.43104,174.94,196.29,0,1
125,140,71,2,0.76808,0.80758,0.12425,0.32947,0.59564,1.9091,0.43083,174.7,197.3,0,1
125,140,72,2,0.79827,0.83245,0.1377,0.35595,0.65254,1.8333,0.44632,174.63,198.17,0,1
125,140,73,2,0.78469,0.84031,0.13902,0.35317,0.67033,1.9167,0.45427,174.39,198.88,0,1
125,140,74,2,0.78787,0.80739,0.1272,0.346,0.59934,2,0.41857,173.42,200.76,0,1
125,140,75,2,0.79735,0.80469,0.12483,0.36952,0.57688,1.6923,0.437,173.26,202.09,0,1
125,140,76,2,0.78428,0.89218,0.13191,0.31055,0.72372,2,0.44574,173.01,202.73,0,1
125,140,77,2,0.7856,0.86217,0.1148,0.27946,0.67264,2.3,0.39473,172.37,203.71,0,1
125,140,78,2,0.79528,0.79286,0.1267,0.35861,0.59521,1.8462,0.43607,171.93,204.95,0,1
125,140,79,2,0.79658,0.85714,0.12797,0.29831,0.70234,2.2727,0.40742,171.34,206.62,0,1
125,140,80,2,0.76187,0.84729,0.12326,0.29447,0.65613,2.1818,0.39675,170.99,207.9,0,1
125,140,81,2,0.78421,0.83983,0.13619,0.31795,0.63878,2.0833,0.43185,170.49,208.93,0,1
125,140,82,2,0.80318,0.79644,0.13755,0.33965,0.53631,2,0.40515,170.24,210.35,0,1
125,140,83,2,0.80053,0.77027,0.1325,0.3608,0.57753,1.9286,0.39801,169.75,211.77,0,1
125,140,84,2,0.79006,0.79584,0.13382,0.32778,0.60035,2.1538,0.38332,168.84,214.06,0,1
125,140,85,2,0.77795,0.7953,0.14657,0.37303,0.58325,1.9333,0.4219,168.57,215.53,0,1
125,140,86,2,0.76592,0.79298,0.12859,0.3183,0.62672,2.1538,0.39267,167.59,217.22,0,1
125,140,87,2,0.80206,0.77705,0.13855,0.3385,0.5327,2.0714,0.38844,167.49,218.59,0,1
125,140,88,2,0.81519,0.83096,0.13355,0.33482,0.62023,2,0.40592,166.96,219.81,0,1
125,140,89,2,0.81552,0.7901,0.14196,0.37138,0.54914,1.875,0.41768,165.77,223.2,0,1
125,140,90,2,0.81136,0.86513,0.13919,0.32207,0.68715,2.1429,0.40564,165.13,224.23,0,1
125,140,91,2,0.80675,0.82104,0.13447,0.36282,0.66581,1.875,0.39911,164.93,225.91,0,1
126,141,48,4,0.96259,0.90356,0.34145,0.66973,0.74491,1.05,0.872,247.23,189.3,0,2
126,141,49,4,0.92524,0.94216,0.34222,0.66505,0.85424,1.05,0.86093,247.46,189.87,0,2
126,141,50,4,0.92524,0.94216,0.34222,0.66505,0.85424,1.05,0.86093,247.46,189.87,0,2
126,141,51,4,0.9333,0.90387,0.35472,0.71217,0.72784,1.0455,0.81814,248.29,192.12,0,2
126,141,52,4,0.99155,0.9328,0.34355,0.66077,0.78538,1.0952,0.82935,249.17,194.55,0,2
126,141,53,4,0.98346,0.92424,0.35219,0.71347,0.75711,1,0.82793,249.77,195.8,0,2
126,141,54,4,0.99752,0.89576,0.34411,0.67137,0.70367,1.0909,0.82228,250.13,197.26,0,2
126,141,55,4,0.96558,0.93521,0.34622,0.66189,0.79116,1.0909,0.82832,250.59,198.55,0,2
126,141,56,4,0.99913,0.88393,0.3472,0.65143,0.58238,1.1818,0.81455,251.14,200.01,0,2
126,141,57,4,0.98794,0.94078,0.34813,0.66139,0.77756,1.087,0.81175,252.05,202.76,0,2
126,141,58,4,0.9748,0.90771,0.36152,0.68215,0.69566,1.0833,0.84297,252.22,203.88,0,2
126,141,59,4,0.99639,0.92315,0.36492,0.69772,0.75859,1.08,0.82573,252.91,205.65,0,2
126,141,60,4,0.9602,0.92857,0.36734,0.65881,0.74517,1.1667,0.83966,253.7,207.29,0,2
126,141,61,4,0.9637,0.90662,0.3645,0.648,0.71341,1.1667,0.78186,254.26,208.96,0,2
126,141,62,4,0.98937,0.9175,0.37734,0.73307,0.74313,1,0.81378,255.3,212.13,0,2
126,141,63,4,0.98367,0.90975,0.37464,0.72133,0.69021,1.0714,0.78511,255.99,213.84,0,2
126,141,64,4,0.9731,0.91429,0.37802,0.70755,0.75071,1.0357,0.83083,256.57,215.91,0,2
126,141,65,4,0.99352,0.88827,0.39341,0.7438,0.65343,1.0667,0.76395,257.51,217.99,0,2
126,141,66,4,0.968,0.91725,0.38771,0.70609,0.73955,1.1034,0.79136,258.03,220.01,0,2
126,141,67,4,0.97507,0.90869,0.39844,0.72849,0.70229,1.0968,0.79474,259.32,224.07,0,2
127,142,1,1,0.96389,0.94805,0.54009,0.87788,0.82727,1,0.82714,152.91,196.41,0,2
127,142,2,1,0.99784,0.89116,0.58642,0.94471,0.66489,1.0741,0.81397,152.35,196.76,0,2
127,142,3,1,0.93218,0.90332,0.57313,0.86703,0.68226,1.16,0.76362,151.99,197.63,0,2
127,142,4,1,0.98458,0.92582,0.56176,0.889,0.78176,1.0385,0.79636,151.13,199.05,0,2
127,142,5,1,0.90333,0.87611,0.5713,0.91726,0.66313,1.1111,0.80217,150.33,199.7,0,2
127,142,6,1,0.9226,0.94757,0.55117,0.87379,0.81293,1,0.79515,149.85,200.81,0,2
127,142,7,1,0.91512,0.9178,0.56686,0.90192,0.72874,1,0.77278,149.4,201.43,0,2
127,142,8,1,0.87444,0.91839,0.55912,0.89224,0.7018,1,0.80174,148.67,202.54,0,2
127,142,9,1,0.80554,0.90886,0.56285,0.90947,0.69002,0.96429,0.7913,147.59,204.36,0,2
127,142,10,1,0.7913,0.94323,0.56547,0.90608,0.80687,0.92857,0.83026,147.43,204.75,0,2
127,142,11,1,0.87703,0.94525,0.57208,0.96535,0.85846,0.9,0.77793,146.76,205.35,0,2
127,142,12,1,0.85952,0.93216,0.59785,0.92787,0.73998,0.96552,0.78002,146.09,205.96,0,2
127,142,13,1,0.96662,0.95837,0.57559,0.85388,0.80184,1.0741,0.78537,145.45,207.22,0,2
127,142,14,1,0.9415,0.94388,0.5896,0.87373,0.76876,1.0357,0.77343,144.14,208.69,0,2
127,142,15,1,0.89288,0.94705,0.59947,0.92836,0.83231,0.96667,0.77319,143.69,209.61,0,2
127,142,16,1,0.95548,0.94974,0.5999,0.89276,0.84294,1.0345,0.77148,142.83,210.19,0,2
127,142,17,1,0.93501,0.95431,0.59552,0.8867,0.77716,1.0345,0.75564,142.4,210.96,0,2
127,142,18,1,0.91973,0.94528,0.60088,0.90761,0.81857,1.0667,0.75622,141.59,212.16,0,2
127,142,19,1,0.9062,0.93813,0.61766,0.9225,0.80034,1.0645,0.72632,140.01,214.05,0,2
127,142,20,1,0.94311,0.92511,0.62571,0.91609,0.79976,1.0645,0.73861,139.27,214.86,0,2
127,142,21,1,0.90571,0.94121,0.63312,0.96754,0.76948,1,0.72093,138.69,215.78,0,2
127,142,22,1,0.90948,0.9201,0.63036,0.95766,0.76245,1.0303,0.72792,137.71,216.99,0,2
127,142,23,1,0.93883,0.94327,0.62469,0.97703,0.75745,0.97059,0.745,136.83,218.16,0,2
127,142,24,1,0.93883,0.94327,0.62469,0.97703,0.75745,0.97059,0.745,136.83,218.16,0,2
127,142,25,1,0.93883,0.94327,0.62469,0.97703,0.75745,0.97059,0.745,136.83,218.16,0,2
127,142,26,1,0.92258,0.93464,0.64375,0.97094,0.78865,1.0286,0.73579,133.8,222.46,0,2
129,144,1,3,0.94554,0.9082,0.4526,0.74315,0.80935,1.2308,0.7268,214.16,160.18,0,2
129,144,2,3,0.96884,0.93569,0.47626,0.74376,0.84006,1.2308,0.76844,214.26,160.15,0,2
129,144,3,3,0.96561,0.90852,0.45411,0.73003,0.75453,1.2308,0.74677,214.12,160.97,0,2
129,144,4,3,0.96805,0.95283,0.47505,0.72796,0.86628,1.1538,0.81275,214.2,161.09,0,2
129,144,5,3,0.97005,0.90294,0.46378,0.71457,0.77045,1.2308,0.78239,214.11,161.93,0,2
129,144,6,3,0.96294,0.95195,0.46876,0.70697,0.86042,1.2308,0.76686,214.37,162.42,0,2
129,144,7,3,0.98186,0.92758,0.48574,0.70216,0.77071,1.3077,0.74144,214.23,162.74,0,2
129,144,8,3,0.96049,0.97399,0.49514,0.70471,0.90587,1.2308,0.78674,214.08,162.57,0,2
129,144,9,3,0.97209,0.93176,0.51183,0.69808,0.77222,1.4615,0.72639,214.15,163.01,0,2
129,144,10,3,0.96805,0.97238,0.49057,0.68634,0.92309,1.3077,0.77741,214.09,163.8,0,2
129,144,11,3,0.99547,0.96111,0.46515,0.67409,0.88936,1.3077,0.79355,214.06,164.66,0,2
129,144,12,3,0.9646,0.97889,0.48797,0.66676,0.91938,1.3846,0.73767,214.09,165.19,0,2
129,144,13,3,0.98327,0.96104,0.48413,0.66503,0.86024,1.3846,0.74036,214.04,165.32,0,2
129,144,14,3,0.98373,0.92402,0.4758,0.70337,0.8071,1.3571,0.73242,214.14,166.21,0,2
129,144,15,3,0.96866,0.95086,0.47802,0.69584,0.89444,1.2857,0.74509,213.95,166.75,0,2
129,144,16,3,0.96866,0.95086,0.47802,0.69584,0.89444,1.2857,0.74509,213.95,166.75,0,2
130,145,1,4,0.81651,0.96783,0.29436,0.64613,0.90422,0.9375,0.91672,241.84,175.32,0,2
130,145,2,4,0.85341,0.92824,0.31946,0.67858,0.80936,1,0.92586,242.28,176.12,0,2
130,145,3,4,0.77084,0.9457,0.31731,0.6624,0.82168,1,0.90636,242.81,177.79,0,2
130,145,4,4,0.89273,0.96421,0.32197,0.6571,0.90084,1,0.82772,243.06,178.36,0,2
130,145,5,4,0.91862,0.96421,0.31372,0.61047,0.85756,1.125,0.85398,243.38,179.28,0,2
130,145,6,4,0.8432,0.96674,0.32977,0.6779,0.90008,1,0.91236,243.91,180.23,0,2
130,145,7,4,0.95946,0.94902,0.33832,0.67302,0.85286,1.0556,0.85621,244.07,180.75,0,2
130,145,8,4,0.99448,0.94129,0.33541,0.6613,0.79763,1.0556,0.91587,244.72,182.05,0,2
130,145,9,4,0.81392,0.94972,0.33574,0.68942,0.84871,0.94737,0.90436,244.83,182.99,0,2
130,145,10,4,0.82296,0.95247,0.33453,0.68087,0.86415,1,0.89728,245.33,183.93,0,2
130,145,11,4,0.91315,0.93972,0.3293,0.66977,0.82252,1,0.87286,245.77,185.2,0,2
130,145,12,4,0.95193,0.90484,0.3286,0.66161,0.72556,1.0526,0.88187,245.86,186.16,0,2
130,145,13,4,0.87616,0.92747,0.34636,0.679,0.77433,1.05,0.84075,246.86,188.18,0,2
130,145,14,4,0.90276,0.91474,0.35477,0.73656,0.73303,0.95455,0.87454,247.22,189.31,0,2
130,145,15,4,0.92453,0.91796,0.32544,0.6626,0.78642,1.05,0.85239,247.47,190.18,0,2
130,145,16,4,0.96429,0.94842,0.35006,0.65041,0.7956,1.1,0.80434,248.08,191.73,0,2
130,145,17,4,0.92399,0.93425,0.35542,0.71026,0.83364,1,0.84511,248.42,192.34,0,2
130,145,18,4,0.94244,0.94635,0.34149,0.63014,0.83087,1.1,0.86378,249.28,194.44,0,2
130,145,19,4,0.99442,0.94789,0.36813,0.65191,0.81099,1.1429,0.82766,249.58,195.74,0,2
130,145,20,4,0.99528,0.92515,0.37146,0.67423,0.82485,1.1364,0.80837,250.28,196.88,0,2
130,145,21,4,0.9454,0.94275,0.35552,0.66681,0.8081,1.0909,0.8187,250.69,197.88,0,2
130,145,22,4,0.98588,0.93902,0.3738,0.68331,0.80214,1.1304,0.83072,251.15,199.7,0,2
130,145,23,4,0.91387,0.93361,0.37129,0.69481,0.78852,1.0417,0.83315,251.96,202.12,0,2
130,145,24,4,0.9951,0.93687,0.38167,0.68575,0.75583,1.0833,0.83669,252.53,203.37,0,2
130,145,25,4,0.95346,0.91366,0.38021,0.70251,0.72532,1.12,0.83433,253.22,204.98,0,2
130,145,26,4,0.99116,0.92831,0.3877,0.6927,0.7801,1.16,0.83511,253.93,206.37,0,2
130,145,27,4,0.99564,0.93476,0.38915,0.68194,0.75679,1.12,0.85084,254.38,207.92,0,2
130,145,28,4,0.94378,0.93895,0.38039,0.68626,0.77629,1.0769,0.82407,255.72,211.28,0,2
130,145,29,4,0.95892,0.89841,0.40148,0.75489,0.64034,1.0345,0.81026,256.13,212.74,0,2
130,145,30,4,0.95973,0.93069,0.39955,0.69044,0.79723,1.1481,0.78899,257.22,214.63,0,2
130,145,31,4,0.96402,0.90823,0.39362,0.6784,0.77879,1.1481,0.79408,257.72,216.53,0,2
130,145,32,4,0.97603,0.93858,0.41214,0.68933,0.78367,1.1786,0.76259,258.69,218.77,0,2
130,145,33,4,0.99546,0.92907,0.41448,0.71314,0.73945,1.1333,0.76914,260.08,222.74,0,2
131,146,1,3,0.99006,0.96471,0.45637,0.64607,0.84937,1.3333,0.75272,213.14,174.5,0,3
131,146,2,3,0.97567,0.91985,0.44869,0.71662,0.80394,1.1765,0.77677,213.24,175.76,0,3
131,146,3,3,0.99589,0.91534,0.45996,0.71572,0.79651,1.2353,0.74564,213.12,175.84,0,3
131,146,4,3,0.98749,0.95353,0.48571,0.71186,0.90351,1.2353,0.73275,212.95,176.16,0,3
131,146,5,3,0.99966,0.93632,0.46235,0.70089,0.81592,1.2353,0.73081,213.09,177.1,0,3
131,146,6,3,0.97172,0.92422,0.47036,0.69614,0.77264,1.2941,0.72269,212.92,177.51,0,3
131,146,7,3,0.9067,0.90271,0.44901,0.71698,0.71876,1.2222,0.73775,212.86,179.22,0,3
131,146,8,3,0.95161,0.94155,0.46641,0.67255,0.8537,1.3529,0.70931,212.81,179.65,0,3
131,146,9,3,0.95199,0.93142,0.44582,0.66426,0.81458,1.2941,0.74556,212.92,180.44,0,3
131,146,10,3,0.96272,0.93385,0.4591,0.66119,0.80699,1.3529,0.71658,212.78,180.74,0,3
131,146,11,3,0.9691,0.91564,0.43517,0.68727,0.79585,1.2222,0.74463,212.81,181.94,0,3
131,146,12,3,0.98609,0.89641,0.45522,0.71163,0.76429,1.2105,0.73952,212.56,183.21,0,3
131,146,13,3,0.99055,0.90092,0.47963,0.71257,0.75257,1.3158,0.71302,212.51,183.12,0,3
131,146,14,3,0.98147,0.91566,0.46658,0.70178,0.7791,1.2632,0.7319,212.53,184.15,0,3
131,146,15,3,0.98861,0.87515,0.47474,0.72882,0.71878,1.35,0.6959,212.63,185.07,0,3
131,146,16,3,0.97702,0.88956,0.47467,0.71976,0.70398,1.3,0.70044,212.74,185.93,0,3
131,146,17,3,0.98975,0.92697,0.4914,0.70677,0.70583,1.25,0.7295,212.65,187.21,0,3
131,146,18,3,0.98748,0.95412,0.49379,0.69792,0.84631,1.25,0.74703,212.59,188.11,0,3
131,146,19,3,0.99418,0.92652,0.47918,0.72368,0.81431,1.2381,0.74603,212.51,189.01,0,3
131,146,20,3,0.97938,0.92888,0.49646,0.68396,0.80963,1.35,0.70468,212.34,189.57,0,3
131,146,21,3,0.99056,0.93231,0.48659,0.67515,0.80562,1.35,0.70796,212.35,190.53,0,3
131,146,22,3,0.97939,0.94748,0.48753,0.65757,0.87673,1.45,0.66864,212.26,192.51,0,3
131,146,23,3,0.96889,0.90772,0.47904,0.68328,0.74415,1.381,0.67778,212.31,193.31,0,3
131,146,24,3,0.99282,0.89208,0.46323,0.6734,0.66461,1.381,0.68181,212.15,194.43,0,3
131,146,25,3,0.99895,0.91223,0.4965,0.66949,0.75432,1.4286,0.676,211.95,194.89,0,3
131,146,26,3,0.97235,0.91284,0.49792,0.69599,0.74189,1.3182,0.68788,211.91,195.5,0,3
131,146,27,3,0.97262,0.88851,0.48306,0.70237,0.72361,1.3913,0.67477,211.94,198.34,0,3
131,146,28,3,0.99651,0.87468,0.46056,0.6939,0.66162,1.3478,0.67913,211.87,199.34,0,3
131,146,29,3,0.97795,0.90129,0.46716,0.68609,0.70588,1.3043,0.67697,211.92,200.28,0,3
131,146,30,3,0.9907,0.91591,0.48174,0.67732,0.73715,1.3913,0.65357,211.94,201.37,0,3
131,146,31,3,0.99415,0.93228,0.49674,0.66624,0.7828,1.3913,0.65754,211.81,202.78,0,3
131,146,32,3,0.99244,0.93732,0.50575,0.64884,0.79496,1.5217,0.65328,212,205.1,0,3
131,146,33,3,0.98364,0.93504,0.49644,0.66817,0.81611,1.375,0.66841,211.79,206.28,0,3
131,146,34,3,0.97554,0.91206,0.48772,0.66098,0.78934,1.4167,0.66211,211.9,207.25,0,3
131,146,35,3,0.97335,0.90014,0.48115,0.67836,0.71776,1.4,0.66061,211.9,208.61,0,3
131,146,36,3,0.99877,0.92686,0.49856,0.66862,0.79823,1.4,0.6654,211.52,209.96,0,3
131,146,37,3,0.97308,0.90825,0.49906,0.67635,0.73371,1.4231,0.65103,211.62,212.59,0,3
131,146,38,3,0.99061,0.93812,0.49511,0.64212,0.79061,1.44,0.64804,211.49,213.82,0,3
131,146,39,3,0.98252,0.92447,0.50819,0.65965,0.75832,1.4615,0.61543,211.46,215.02,0,3
131,146,40,3,0.98427,0.92056,0.51871,0.67558,0.73386,1.4444,0.62943,211.5,216.4,0,3
131,146,41,3,0.99232,0.93275,0.51575,0.64196,0.78584,1.5385,0.6205,211.42,217.74,0,3
131,146,42,3,0.97817,0.89909,0.50895,0.69486,0.75177,1.3448,0.66144,211.16,220.83,0,3
132,147,45,4,0.75525,0.92289,0.27648,0.60795,0.78208,1.0625,0.8822,243.44,179.58,0,2
132,147,46,4,0.73868,0.95632,0.28524,0.62954,0.89936,1,0.92789,244.34,181.46,0,2
132,147,47,4,0.85485,0.92537,0.29091,0.65906,0.79395,0.94444,0.89386,244.69,182.31,0,2
132,147,48,4,0.81643,0.93869,0.28899,0.61336,0.78941,1.0588,0.89368,245.08,183.42,0,2
132,147,49,4,0.68414,0.94142,0.28299,0.63836,0.8526,0.94444,0.90401,245.43,184.73,0,2
132,147,50,4,0.81293,0.90584,0.29875,0.63441,0.69337,1.1111,0.90547,245.84,185.22,0,2
132,147,51,4,0.99188,0.92035,0.30811,0.65406,0.7772,1,0.91761,246.7,187.07,0,2
132,147,52,4,0.72364,0.90217,0.28657,0.64457,0.70272,1,0.90836,247.16,188.24,0,2
132,147,53,4,0.92229,0.94416,0.31215,0.63553,0.86686,1.1053,0.86391,247.58,189.39,0,2
132,147,54,4,0.9903,0.91486,0.32385,0.62899,0.78271,1.1579,0.79877,247.95,190.24,0,2
132,147,55,4,0.92068,0.94343,0.30317,0.62133,0.79767,1.0526,0.88313,248.41,191.26,0,2
132,147,56,4,0.94468,0.92398,0.31825,0.6347,0.76489,1.15,0.82221,249.12,193.81,0,2
132,147,57,4,0.96188,0.94159,0.32686,0.66041,0.80909,1.0476,0.87082,249.68,194.6,0,2
132,147,58,4,0.94916,0.92497,0.33832,0.67678,0.77509,1.0455,0.87187,250.43,196.54,0,2
132,147,59,4,0.99155,0.91777,0.31873,0.63737,0.76367,1.0952,0.89822,250.75,197.75,0,2
132,147,60,4,0.98009,0.90943,0.32702,0.65273,0.72231,1.1818,0.84858,251.36,199.83,0,2
132,147,61,4,0.96232,0.92299,0.33333,0.66772,0.74724,1.0435,0.87976,252.8,201.86,0,2
132,147,62,4,0.98937,0.92357,0.34873,0.68427,0.77394,1.0833,0.85919,252.87,203.58,0,2
132,147,63,4,0.99585,0.93709,0.33336,0.64453,0.80425,1.1304,0.83281,253.7,205.25,0,2
132,147,64,4,0.9954,0.91602,0.35988,0.68849,0.72755,1.12,0.8029,254.44,206.97,0,2
132,147,65,4,0.97441,0.91093,0.36188,0.70229,0.73966,1.1538,0.79062,255.09,208.92,0,2
132,147,66,4,0.99245,0.95786,0.35354,0.63097,0.84747,1.125,0.80617,256.56,211.7,0,2
132,147,67,4,0.998,0.94293,0.35733,0.64489,0.83958,1.12,0.82418,256.85,213.7,0,2
132,147,68,4,0.97289,0.93169,0.36163,0.68248,0.80313,1.0741,0.81234,257.89,215.88,0,2
132,147,69,4,0.93737,0.87898,0.3788,0.69154,0.64428,1.2857,0.7864,258.6,218.42,0,2
132,147,70,4,0.97113,0.94436,0.37227,0.63303,0.81646,1.1923,0.78975,259.63,220.02,0,2
132,147,71,4,0.97844,0.94479,0.36917,0.65433,0.81688,1.1429,0.80879,261.24,224.73,0,2
133,148,1,3,0.98876,0.87466,0.58567,0.72489,0.67527,1.5833,0.60063,216.59,157.83,0,2
133,148,4,3,0.87323,0.95736,0.36357,0.65109,0.88498,1.1667,0.89637,216.47,162.53,0,2
133,148,5,3,0.87323,0.95736,0.36357,0.65109,0.88498,1.1667,0.89637,216.47,162.53,0,2
133,148,6,3,0.87323,0.95736,0.36357,0.65109,0.88498,1.1667,0.89637,216.47,162.53,0,2
133,148,7,3,0.80838,0.96761,0.33841,0.63859,0.88021,1.0833,0.93325,216.41,163.43,0,2
134,149,1,3,0.97226,0.95034,0.35583,0.65783,0.85375,1.125,0.88453,216.18,177.26,0,2
134,149,2,3,0.99501,0.92688,0.35679,0.65103,0.81308,1.125,0.85166,216.32,177.9,0,2
134,149,3,3,0.97794,0.94218,0.35944,0.68715,0.83419,1.0588,0.91021,216.4,178.31,0,2
134,149,4,3,0.972,0.96273,0.37217,0.68016,0.90618,1.0588,0.87844,216.35,178.95,0,2
134,149,5,3,0.96183,0.96055,0.37359,0.62671,0.8691,1.25,0.83058,216.44,180.29,0,2
134,149,6,3,0.97316,0.95029,0.37799,0.66302,0.89174,1.1765,0.85601,216.27,180.56,0,2
134,149,7,3,0.96585,0.93454,0.38074,0.65433,0.84172,1.2353,0.83945,216.23,181.41,0,2
134,149,8,3,0.94212,0.95247,0.37766,0.64729,0.84686,1.1765,0.82501,216.14,182.12,0,2
134,149,9,3,0.9654,0.94643,0.37456,0.63913,0.82239,1.2353,0.86528,216.19,182.96,0,2
134,149,10,3,0.91968,0.91201,0.36384,0.62463,0.70925,1.3529,0.86065,216.11,184.5,0,2
134,149,11,3,0.89845,0.96161,0.36595,0.61958,0.87817,1.2353,0.85849,216.14,185.06,0,2
134,149,12,3,0.96069,0.9754,0.35868,0.61118,0.9136,1.1765,0.86125,216.07,186,0,2
134,149,13,3,0.97585,0.97569,0.35378,0.6032,0.91048,1.1765,0.86649,216.02,186.92,0,2
134,149,14,3,0.96417,0.9456,0.36637,0.6338,0.87929,1.2222,0.84045,216.14,187.47,0,2
134,149,15,3,0.97635,0.94144,0.37449,0.65668,0.845,1.1579,0.80079,216.09,188.8,0,2
134,149,16,3,0.9462,0.92208,0.36923,0.6459,0.80168,1.1579,0.85222,215.91,190.01,0,2
134,149,17,3,0.90828,0.93631,0.39496,0.67621,0.79956,1.15,0.80343,215.78,190.41,0,2
134,149,18,3,0.90221,0.91282,0.39989,0.67031,0.75865,1.2,0.78067,215.81,191.06,0,2
134,149,19,3,0.91711,0.92378,0.38362,0.66072,0.75339,1.2,0.80327,215.83,192.15,0,2
134,149,20,3,0.92922,0.93893,0.38475,0.64581,0.86649,1.2,0.77239,215.61,193.89,0,2
134,149,21,3,0.9585,0.92491,0.39781,0.67242,0.80111,1.1905,0.75352,215.44,194.55,0,2
134,149,22,3,0.97226,0.92866,0.36739,0.62937,0.85669,1.25,0.74797,215.4,195.92,0,2
134,149,23,3,0.96732,0.92732,0.38313,0.65361,0.81819,1.1905,0.77109,215.77,196.8,0,2
134,149,24,3,0.93702,0.89755,0.37933,0.70564,0.71185,1.1304,0.79163,215.29,197.96,0,2
134,149,25,3,0.95996,0.93764,0.38231,0.65714,0.76406,1.1818,0.79277,215.38,200.17,0,2
134,149,26,3,0.94383,0.92658,0.3905,0.67905,0.80848,1.1739,0.76763,215.15,201.15,0,2
134,149,27,3,0.94414,0.93409,0.38739,0.643,0.78889,1.2273,0.76383,215.29,202.01,0,2
134,149,28,3,0.96582,0.9268,0.38965,0.63446,0.77432,1.3182,0.73847,215.25,203.16,0,2
134,149,29,3,0.97385,0.93384,0.39818,0.65299,0.79904,1.2609,0.72806,215.15,204.53,0,2
134,149,30,3,0.98751,0.91164,0.39853,0.63612,0.68871,1.3478,0.73113,215.19,206.87,0,2
134,149,31,3,0.97355,0.91645,0.38764,0.62737,0.77824,1.3043,0.75691,214.99,208.13,0,2
134,149,32,3,0.94774,0.90492,0.38173,0.64228,0.73005,1.2917,0.73997,214.8,209.9,0,2
134,149,33,3,0.95707,0.92409,0.39529,0.66421,0.79125,1.16,0.76777,214.63,210.58,0,2
134,149,34,3,0.95352,0.89717,0.41388,0.70795,0.74793,1.1852,0.7486,214.4,211.83,0,2
134,149,35,3,0.95162,0.89618,0.39932,0.65904,0.69779,1.3077,0.72503,214.41,215.11,0,2
134,149,36,3,0.95387,0.91295,0.40604,0.67199,0.74394,1.2222,0.72387,214.31,216.93,0,2
134,149,37,3,0.92338,0.93014,0.41127,0.63989,0.75961,1.2692,0.75623,214.23,218.07,0,2
134,149,38,3,0.96438,0.92536,0.41291,0.65552,0.75798,1.2963,0.72507,214.33,219.46,0,2
134,149,39,3,0.98962,0.93079,0.41624,0.6434,0.77358,1.3333,0.71349,214.41,221.4,0,2
135,150,33,3,0.95912,0.88058,0.50071,0.76857,0.714,1.2105,0.82205,217.72,178.26,0,2
135,150,34,3,0.98234,0.86327,0.52472,0.76699,0.68247,1.3684,0.72417,217.88,178.39,0,2
135,150,35,3,0.97924,0.90278,0.50811,0.7908,0.74643,1.15,0.7897,217.86,179.69,0,2
135,150,36,3,0.98,0.91885,0.53377,0.77993,0.76318,1.15,0.78314,217.8,180.57,0,2
